type,class,name,filename,err,id,h,r1,r2,thick,res,rim,flat,dent,enclosed,p_1,p_2,p_3,p_4,p_5,p_6,p_7,p_8,p_9,p_10,p_11,p_12
bottle-gen,,soap-rim,0621_bottle-gen_soap-rim_140x040x027-06,"",81,140,40,27,0.6,5,1,0,0,0,0.8,0,0,0,0,0,0,0,0.08,0.4,0.1,0
bowl,cleaner,cupbl,0622_bowl_cupbl_070x030x030-02,"",1,70,30,30,0.2,5,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0
bowl,cleaner,cupbl-rim,0623_bowl_cupbl-rim_070x030x030-02,"",2,70,30,30,0.2,5,7,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0
bowl,cleaner,cupbl,0624_bowl_cupbl_070x030x030-02,"",3,70,30,30,0.2,5,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0
bowl,cleaner,cupbl-rim,0625_bowl_cupbl-rim_070x030x030-02,"",4,70,30,30,0.2,5,7,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0
bowl,cleaner,cupbl,0626_bowl_cupbl_070x030x030-02,"",5,70,30,30,0.2,5,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0
bowl,cleaner,cupbl-rim,0627_bowl_cupbl-rim_070x030x030-02,"",6,70,30,30,0.2,5,7,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0
bowl,cleaner,cupbl,0628_bowl_cupbl_070x030x030-06,"",7,70,30,30,0.6,5,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0
bowl,cleaner,cupbl-rim,0629_bowl_cupbl-rim_070x030x030-06,"",8,70,30,30,0.6,5,7,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0
bowl,cleaner,cupbl,0630_bowl_cupbl_070x030x030-06,"",9,70,30,30,0.6,5,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0
bowl,cleaner,cupbl-rim,0631_bowl_cupbl-rim_070x030x030-06,"",10,70,30,30,0.6,5,7,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0
bowl,cleaner,cupbl,0632_bowl_cupbl_070x030x030-06,"",11,70,30,30,0.6,5,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0
bowl,cleaner,cupbl-rim,0633_bowl_cupbl-rim_070x030x030-06,"",12,70,30,30,0.6,5,7,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0
bowl,cleaner,cupbl,0634_bowl_cupbl_070x030x030-10,"",13,70,30,30,1,5,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0
bowl,cleaner,cupbl-rim,0635_bowl_cupbl-rim_070x030x030-10,"",14,70,30,30,1,5,7,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0
bowl,cleaner,cupbl,0636_bowl_cupbl_070x030x030-10,"",15,70,30,30,1,5,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0
bowl,cleaner,cupbl-rim,0637_bowl_cupbl-rim_070x030x030-10,"",16,70,30,30,1,5,7,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0
bowl,cleaner,cupbl,0638_bowl_cupbl_070x030x030-10,"",17,70,30,30,1,5,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0
bowl,cleaner,cupbl-rim,0639_bowl_cupbl-rim_070x030x030-10,"",18,70,30,30,1,5,7,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0
bowl,cleaner,cupbl,0640_bowl_cupbl_070x035x035-02,"",19,70,35,35,0.2,5,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0
bowl,cleaner,cupbl-rim,0641_bowl_cupbl-rim_070x035x035-02,"",20,70,35,35,0.2,5,7,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0
bowl,cleaner,cupbl,0642_bowl_cupbl_070x035x035-02,"",21,70,35,35,0.2,5,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0
bowl,cleaner,cupbl-rim,0643_bowl_cupbl-rim_070x035x035-02,"",22,70,35,35,0.2,5,7,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0
bowl,cleaner,cupbl,0644_bowl_cupbl_070x035x035-02,"",23,70,35,35,0.2,5,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0
bowl,cleaner,cupbl-rim,0645_bowl_cupbl-rim_070x035x035-02,"",24,70,35,35,0.2,5,7,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0
bowl,cleaner,cupbl,0646_bowl_cupbl_070x035x035-06,"",25,70,35,35,0.6,5,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0
bowl,cleaner,cupbl-rim,0647_bowl_cupbl-rim_070x035x035-06,"",26,70,35,35,0.6,5,7,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0
bowl,cleaner,cupbl,0648_bowl_cupbl_070x035x035-06,"",27,70,35,35,0.6,5,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0
bowl,cleaner,cupbl-rim,0649_bowl_cupbl-rim_070x035x035-06,"",28,70,35,35,0.6,5,7,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0
bowl,cleaner,cupbl,0650_bowl_cupbl_070x035x035-06,"",29,70,35,35,0.6,5,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0
bowl,cleaner,cupbl-rim,0651_bowl_cupbl-rim_070x035x035-06,"",30,70,35,35,0.6,5,7,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0
bowl,cleaner,cupbl,0652_bowl_cupbl_070x035x035-10,"",31,70,35,35,1,5,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0
bowl,cleaner,cupbl-rim,0653_bowl_cupbl-rim_070x035x035-10,"",32,70,35,35,1,5,7,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0
bowl,cleaner,cupbl,0654_bowl_cupbl_070x035x035-10,"",33,70,35,35,1,5,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0
bowl,cleaner,cupbl-rim,0655_bowl_cupbl-rim_070x035x035-10,"",34,70,35,35,1,5,7,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0
bowl,cleaner,cupbl,0656_bowl_cupbl_070x035x035-10,"",35,70,35,35,1,5,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0
bowl,cleaner,cupbl-rim,0657_bowl_cupbl-rim_070x035x035-10,"",36,70,35,35,1,5,7,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0
bowl,cleaner,cupbl,0658_bowl_cupbl_070x040x040-02,"",37,70,40,40,0.2,5,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0
bowl,cleaner,cupbl-rim,0659_bowl_cupbl-rim_070x040x040-02,"",38,70,40,40,0.2,5,7,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0
bowl,cleaner,cupbl,0660_bowl_cupbl_070x040x040-02,"",39,70,40,40,0.2,5,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0
bowl,cleaner,cupbl-rim,0661_bowl_cupbl-rim_070x040x040-02,"",40,70,40,40,0.2,5,7,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0
bowl,cleaner,cupbl,0662_bowl_cupbl_070x040x040-02,"",41,70,40,40,0.2,5,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0
bowl,cleaner,cupbl-rim,0663_bowl_cupbl-rim_070x040x040-02,"",42,70,40,40,0.2,5,7,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0
bowl,cleaner,cupbl,0664_bowl_cupbl_070x040x040-06,"",43,70,40,40,0.6,5,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0
bowl,cleaner,cupbl-rim,0665_bowl_cupbl-rim_070x040x040-06,"",44,70,40,40,0.6,5,7,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0
bowl,cleaner,cupbl,0666_bowl_cupbl_070x040x040-06,"",45,70,40,40,0.6,5,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0
bowl,cleaner,cupbl-rim,0667_bowl_cupbl-rim_070x040x040-06,"",46,70,40,40,0.6,5,7,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0
bowl,cleaner,cupbl,0668_bowl_cupbl_070x040x040-06,"",47,70,40,40,0.6,5,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0
bowl,cleaner,cupbl-rim,0669_bowl_cupbl-rim_070x040x040-06,"",48,70,40,40,0.6,5,7,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0
bowl,cleaner,cupbl,0670_bowl_cupbl_070x040x040-10,"",49,70,40,40,1,5,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0
bowl,cleaner,cupbl-rim,0671_bowl_cupbl-rim_070x040x040-10,"",50,70,40,40,1,5,7,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0
bowl,cleaner,cupbl,0672_bowl_cupbl_070x040x040-10,"",51,70,40,40,1,5,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0
bowl,cleaner,cupbl-rim,0673_bowl_cupbl-rim_070x040x040-10,"",52,70,40,40,1,5,7,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0
bowl,cleaner,cupbl,0674_bowl_cupbl_070x040x040-10,"",53,70,40,40,1,5,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0
bowl,cleaner,cupbl-rim,0675_bowl_cupbl-rim_070x040x040-10,"",54,70,40,40,1,5,7,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0
bowl,cleaner,cupbl,0676_bowl_cupbl_085x030x030-02,"",55,85,30,30,0.2,5,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0
bowl,cleaner,cupbl-rim,0677_bowl_cupbl-rim_085x030x030-02,"",56,85,30,30,0.2,5,7,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0
bowl,cleaner,cupbl,0678_bowl_cupbl_085x030x030-02,"",57,85,30,30,0.2,5,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0
bowl,cleaner,cupbl-rim,0679_bowl_cupbl-rim_085x030x030-02,"",58,85,30,30,0.2,5,7,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0
bowl,cleaner,cupbl,0680_bowl_cupbl_085x030x030-02,"",59,85,30,30,0.2,5,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0
bowl,cleaner,cupbl-rim,0681_bowl_cupbl-rim_085x030x030-02,"",60,85,30,30,0.2,5,7,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0
bowl,cleaner,cupbl,0682_bowl_cupbl_085x030x030-06,"",61,85,30,30,0.6,5,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0
bowl,cleaner,cupbl-rim,0683_bowl_cupbl-rim_085x030x030-06,"",62,85,30,30,0.6,5,7,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0
bowl,cleaner,cupbl,0684_bowl_cupbl_085x030x030-06,"",63,85,30,30,0.6,5,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0
bowl,cleaner,cupbl-rim,0685_bowl_cupbl-rim_085x030x030-06,"",64,85,30,30,0.6,5,7,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0
bowl,cleaner,cupbl,0686_bowl_cupbl_085x030x030-06,"",65,85,30,30,0.6,5,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0
bowl,cleaner,cupbl-rim,0687_bowl_cupbl-rim_085x030x030-06,"",66,85,30,30,0.6,5,7,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0
bowl,cleaner,cupbl,0688_bowl_cupbl_085x030x030-10,"",67,85,30,30,1,5,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0
bowl,cleaner,cupbl-rim,0689_bowl_cupbl-rim_085x030x030-10,"",68,85,30,30,1,5,7,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0
bowl,cleaner,cupbl,0690_bowl_cupbl_085x030x030-10,"",69,85,30,30,1,5,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0
bowl,cleaner,cupbl-rim,0691_bowl_cupbl-rim_085x030x030-10,"",70,85,30,30,1,5,7,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0
bowl,cleaner,cupbl,0692_bowl_cupbl_085x030x030-10,"",71,85,30,30,1,5,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0
bowl,cleaner,cupbl-rim,0693_bowl_cupbl-rim_085x030x030-10,"",72,85,30,30,1,5,7,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0
bowl,cleaner,cupbl,0694_bowl_cupbl_085x035x035-02,"",73,85,35,35,0.2,5,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0
bowl,cleaner,cupbl-rim,0695_bowl_cupbl-rim_085x035x035-02,"",74,85,35,35,0.2,5,7,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0
bowl,cleaner,cupbl,0696_bowl_cupbl_085x035x035-02,"",75,85,35,35,0.2,5,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0
bowl,cleaner,cupbl-rim,0697_bowl_cupbl-rim_085x035x035-02,"",76,85,35,35,0.2,5,7,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0
bowl,cleaner,cupbl,0698_bowl_cupbl_085x035x035-02,"",77,85,35,35,0.2,5,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0
bowl,cleaner,cupbl-rim,0699_bowl_cupbl-rim_085x035x035-02,"",78,85,35,35,0.2,5,7,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0
bowl,cleaner,cupbl,0700_bowl_cupbl_085x035x035-06,"",79,85,35,35,0.6,5,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0
bowl,cleaner,cupbl-rim,0701_bowl_cupbl-rim_085x035x035-06,"",80,85,35,35,0.6,5,7,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0
bowl,cleaner,cupbl,0702_bowl_cupbl_085x035x035-06,"",81,85,35,35,0.6,5,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0
bowl,cleaner,cupbl-rim,0703_bowl_cupbl-rim_085x035x035-06,"",82,85,35,35,0.6,5,7,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0
bowl,cleaner,cupbl,0704_bowl_cupbl_085x035x035-06,"",83,85,35,35,0.6,5,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0
bowl,cleaner,cupbl-rim,0705_bowl_cupbl-rim_085x035x035-06,"",84,85,35,35,0.6,5,7,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0
bowl,cleaner,cupbl,0706_bowl_cupbl_085x035x035-10,"",85,85,35,35,1,5,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0
bowl,cleaner,cupbl-rim,0707_bowl_cupbl-rim_085x035x035-10,"",86,85,35,35,1,5,7,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0
bowl,cleaner,cupbl,0708_bowl_cupbl_085x035x035-10,"",87,85,35,35,1,5,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0
bowl,cleaner,cupbl-rim,0709_bowl_cupbl-rim_085x035x035-10,"",88,85,35,35,1,5,7,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0
bowl,cleaner,cupbl,0710_bowl_cupbl_085x035x035-10,"",89,85,35,35,1,5,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0
bowl,cleaner,cupbl-rim,0711_bowl_cupbl-rim_085x035x035-10,"",90,85,35,35,1,5,7,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0
bowl,cleaner,cupbl,0712_bowl_cupbl_085x040x040-02,"no-sim-mat,feat:size,",91,85,40,40,0.2,5,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0
bowl,cleaner,cupbl-rim,0713_bowl_cupbl-rim_085x040x040-02,"",92,85,40,40,0.2,5,7,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0
bowl,cleaner,cupbl,0714_bowl_cupbl_085x040x040-02,"",93,85,40,40,0.2,5,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0
bowl,cleaner,cupbl-rim,0715_bowl_cupbl-rim_085x040x040-02,"",94,85,40,40,0.2,5,7,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0
bowl,cleaner,cupbl,0716_bowl_cupbl_085x040x040-02,"",95,85,40,40,0.2,5,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0
bowl,cleaner,cupbl-rim,0717_bowl_cupbl-rim_085x040x040-02,"",96,85,40,40,0.2,5,7,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0
bowl,cleaner,cupbl,0718_bowl_cupbl_085x040x040-06,"",97,85,40,40,0.6,5,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0
bowl,cleaner,cupbl-rim,0719_bowl_cupbl-rim_085x040x040-06,"",98,85,40,40,0.6,5,7,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0
bowl,cleaner,cupbl,0720_bowl_cupbl_085x040x040-06,"",99,85,40,40,0.6,5,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0
bowl,cleaner,cupbl-rim,0721_bowl_cupbl-rim_085x040x040-06,"",100,85,40,40,0.6,5,7,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0
bowl,cleaner,cupbl,0722_bowl_cupbl_085x040x040-06,"",101,85,40,40,0.6,5,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0
bowl,cleaner,cupbl-rim,0723_bowl_cupbl-rim_085x040x040-06,"",102,85,40,40,0.6,5,7,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0
bowl,cleaner,cupbl,0724_bowl_cupbl_085x040x040-10,"",103,85,40,40,1,5,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0
bowl,cleaner,cupbl-rim,0725_bowl_cupbl-rim_085x040x040-10,"",104,85,40,40,1,5,7,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0
bowl,cleaner,cupbl,0726_bowl_cupbl_085x040x040-10,"",105,85,40,40,1,5,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0
bowl,cleaner,cupbl-rim,0727_bowl_cupbl-rim_085x040x040-10,"",106,85,40,40,1,5,7,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0
bowl,cleaner,cupbl,0728_bowl_cupbl_085x040x040-10,"",107,85,40,40,1,5,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0
bowl,cleaner,cupbl-rim,0729_bowl_cupbl-rim_085x040x040-10,"",108,85,40,40,1,5,7,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0
bowl,cleaner,cupbl,0730_bowl_cupbl_100x030x030-02,"",109,100,30,30,0.2,5,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0
bowl,cleaner,cupbl-rim,0731_bowl_cupbl-rim_100x030x030-02,"",110,100,30,30,0.2,5,7,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0
bowl,cleaner,cupbl,0732_bowl_cupbl_100x030x030-02,"",111,100,30,30,0.2,5,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0
bowl,cleaner,cupbl-rim,0733_bowl_cupbl-rim_100x030x030-02,"",112,100,30,30,0.2,5,7,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0
bowl,cleaner,cupbl,0734_bowl_cupbl_100x030x030-02,"",113,100,30,30,0.2,5,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0
bowl,cleaner,cupbl-rim,0735_bowl_cupbl-rim_100x030x030-02,"",114,100,30,30,0.2,5,7,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0
bowl,cleaner,cupbl,0736_bowl_cupbl_100x030x030-06,"",115,100,30,30,0.6,5,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0
bowl,cleaner,cupbl-rim,0737_bowl_cupbl-rim_100x030x030-06,"",116,100,30,30,0.6,5,7,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0
bowl,cleaner,cupbl,0738_bowl_cupbl_100x030x030-06,"",117,100,30,30,0.6,5,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0
bowl,cleaner,cupbl-rim,0739_bowl_cupbl-rim_100x030x030-06,"",118,100,30,30,0.6,5,7,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0
bowl,cleaner,cupbl,0740_bowl_cupbl_100x030x030-06,"",119,100,30,30,0.6,5,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0
bowl,cleaner,cupbl-rim,0741_bowl_cupbl-rim_100x030x030-06,"",120,100,30,30,0.6,5,7,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0
bowl,cleaner,cupbl,0742_bowl_cupbl_100x030x030-10,"",121,100,30,30,1,5,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0
bowl,cleaner,cupbl-rim,0743_bowl_cupbl-rim_100x030x030-10,"",122,100,30,30,1,5,7,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0
bowl,cleaner,cupbl,0744_bowl_cupbl_100x030x030-10,"",123,100,30,30,1,5,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0
bowl,cleaner,cupbl-rim,0745_bowl_cupbl-rim_100x030x030-10,"",124,100,30,30,1,5,7,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0
bowl,cleaner,cupbl,0746_bowl_cupbl_100x030x030-10,"",125,100,30,30,1,5,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0
bowl,cleaner,cupbl-rim,0747_bowl_cupbl-rim_100x030x030-10,"",126,100,30,30,1,5,7,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0
bowl,cleaner,cupbl,0748_bowl_cupbl_100x035x035-02,"",127,100,35,35,0.2,5,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0
bowl,cleaner,cupbl-rim,0749_bowl_cupbl-rim_100x035x035-02,"",128,100,35,35,0.2,5,7,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0
bowl,cleaner,cupbl,0750_bowl_cupbl_100x035x035-02,"",129,100,35,35,0.2,5,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0
bowl,cleaner,cupbl-rim,0751_bowl_cupbl-rim_100x035x035-02,"",130,100,35,35,0.2,5,7,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0
bowl,cleaner,cupbl,0752_bowl_cupbl_100x035x035-02,"",131,100,35,35,0.2,5,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0
bowl,cleaner,cupbl-rim,0753_bowl_cupbl-rim_100x035x035-02,"",132,100,35,35,0.2,5,7,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0
bowl,cleaner,cupbl,0754_bowl_cupbl_100x035x035-06,"",133,100,35,35,0.6,5,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0
bowl,cleaner,cupbl-rim,0755_bowl_cupbl-rim_100x035x035-06,"",134,100,35,35,0.6,5,7,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0
bowl,cleaner,cupbl,0756_bowl_cupbl_100x035x035-06,"",135,100,35,35,0.6,5,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0
bowl,cleaner,cupbl-rim,0757_bowl_cupbl-rim_100x035x035-06,"",136,100,35,35,0.6,5,7,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0
bowl,cleaner,cupbl,0758_bowl_cupbl_100x035x035-06,"",137,100,35,35,0.6,5,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0
bowl,cleaner,cupbl-rim,0759_bowl_cupbl-rim_100x035x035-06,"",138,100,35,35,0.6,5,7,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0
bowl,cleaner,cupbl,0760_bowl_cupbl_100x035x035-10,"",139,100,35,35,1,5,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0
bowl,cleaner,cupbl-rim,0761_bowl_cupbl-rim_100x035x035-10,"",140,100,35,35,1,5,7,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0
bowl,cleaner,cupbl,0762_bowl_cupbl_100x035x035-10,"",141,100,35,35,1,5,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0
bowl,cleaner,cupbl-rim,0763_bowl_cupbl-rim_100x035x035-10,"",142,100,35,35,1,5,7,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0
bowl,cleaner,cupbl,0764_bowl_cupbl_100x035x035-10,"",143,100,35,35,1,5,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0
bowl,cleaner,cupbl-rim,0765_bowl_cupbl-rim_100x035x035-10,"",144,100,35,35,1,5,7,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0
bowl,cleaner,cupbl,0766_bowl_cupbl_100x040x040-02,"",145,100,40,40,0.2,5,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0
bowl,cleaner,cupbl-rim,0767_bowl_cupbl-rim_100x040x040-02,"",146,100,40,40,0.2,5,7,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0
bowl,cleaner,cupbl,0768_bowl_cupbl_100x040x040-02,"",147,100,40,40,0.2,5,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0
bowl,cleaner,cupbl-rim,0769_bowl_cupbl-rim_100x040x040-02,"",148,100,40,40,0.2,5,7,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0
bowl,cleaner,cupbl,0770_bowl_cupbl_100x040x040-02,"",149,100,40,40,0.2,5,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0
bowl,cleaner,cupbl-rim,0771_bowl_cupbl-rim_100x040x040-02,"",150,100,40,40,0.2,5,7,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0
bowl,cleaner,cupbl,0772_bowl_cupbl_100x040x040-06,"",151,100,40,40,0.6,5,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0
bowl,cleaner,cupbl-rim,0773_bowl_cupbl-rim_100x040x040-06,"",152,100,40,40,0.6,5,7,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0
bowl,cleaner,cupbl,0774_bowl_cupbl_100x040x040-06,"",153,100,40,40,0.6,5,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0
bowl,cleaner,cupbl-rim,0775_bowl_cupbl-rim_100x040x040-06,"",154,100,40,40,0.6,5,7,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0
bowl,cleaner,cupbl,0776_bowl_cupbl_100x040x040-06,"",155,100,40,40,0.6,5,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0
bowl,cleaner,cupbl-rim,0777_bowl_cupbl-rim_100x040x040-06,"",156,100,40,40,0.6,5,7,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0
bowl,cleaner,cupbl,0778_bowl_cupbl_100x040x040-10,"",157,100,40,40,1,5,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0
bowl,cleaner,cupbl-rim,0779_bowl_cupbl-rim_100x040x040-10,"",158,100,40,40,1,5,7,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0
